PSA_ID,Domain,Sub_Category,English,Kiswahili,Ekegusii,Source,Date,Metadata,Somali,Dholuo
AGRI_443,Agriculture,Crop Production,"Manage agricultural waste responsibly through composting, recycling, or safe disposal methods to minimize environmental impact.","Dhibiti taka za kilimo kwa uwajibikaji kupitia mboji, kuchakata tena, au njia salama za utupaji ili kupunguza athari za mazingira.","Onchoreria ebogotigara korwa rigesa buna ebiemba gose amasaku koyaonchoreria boba obwoyo, ebinde kobionchoreria buna endagera yetugo ao ao na buna ogotuguta eubi korenda gose gokeania ogotiringa ebitoonchokanenete gose amasingira erio gokeania ogosareka kwebitoonchokanenete gose amasingira.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.949; promoted_from=EKEGUSIICORPUS_2089; qa_tool_somali=azure; qa_roundtrip_somali=0.952; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.233,"Si mas'uuliyad leh u maamusho qashinka beeraha adigoo adeegsanaya composting, dib-u-warshadayn, ama habab ammaan ah oo lagu tuuro si loo yareeyo saameynta deegaanka.","Ti gi yore mag choko gik mochido mag puodho e yo maber, ka itiyo gi yore mag choko gik mochido, tiyo gi yore mag choko gik mochido, kata tiyo gi yore mag choko gik mochido mondo omi okethre ahinya."
AGRI_444,Agriculture,Sustainable Farming,"Manage your farm labor effectively by understanding fair hiring practices, providing good working conditions, and ensuring worker safety for irrigation.","Usimamie kazi yako ya shamba kwa ufanisi kwa kuelewa mazoea ya kuajiri kwa haki, kutoa hali nzuri za kazi, na kuhakikisha usalama wa wafanyakazi kwa ajili ya umwagiliaji.","Renda nga obokoreri ase omogondo oo as okomanya chinchera chingiya chiokoarwa emeremo, korora nga ase emeremo egokorererwa nagaya, na korora nga baria bagokora emeremo mabri ase bokongu bonde bwensi ekero bagosiarera amache mogondo.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=nllb; qa_roundtrip=0.929; promoted_from=EKEGUSIICORPUS_2090; qa_tool_somali=nllb; qa_roundtrip_somali=0.879; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.529,"Si wax ku ool ah u maaree shaqadaada beeraha adoo fahamaya hababka shaqaaleysiinta ee cadaalad ah, bixinta xaalado shaqo oo wanaagsan, iyo hubinta badbaadada shaqaalaha ee waraabinta.","Ti gi tijni e puodho e yo maber kuom ng'eyo kaka inyalo tiyo gi joma owinjore, chiwo chal maber mar tich, kendo rito ritruok mar jotich e yor dhi e lowo."
AGRI_446,Agriculture,Livestock,"Managing risks in livestock is essential. Learn about diversification, contracts, and risk mitigation strategies specific to your activity.","Kusimamia hatari katika mifugo ni muhimu. Jifunze kuhusu mseto, mikataba, na mikakati ya kupunguza hatari mahususi kwa shughuli yako.","Gotanga amarwaire ase etugo negento kiengencho. Soma buna oragarei oboremi, obokoreri, na enchera yogotanga amarwaire arengete oboremi bwao.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.871; promoted_from=EKEGUSIICORPUS_2092; qa_tool_somali=azure; qa_roundtrip_somali=0.634; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.441,"Maareynta khataraha xoolaha waa muhiim. Baro kala duwanaansho, heshiisyada, iyo xeeladaha yareynta khatarta ee gaarka ah ee hawshaada.","Puonjruok yore mopogore opogore mag rito ngima mar jamni, singruoge, kod yore mag geng'o hinyruok mag jamni en gima dwarore ahinya."
AGRI_447,Agriculture,Livestock,"Managing risks in livestock requires planning. Learn strategies for diversification, contracts, and coping with specific risks like drought.","Kusimamia hatari katika mifugo kunahitaji kupanga. Jifunze mikakati ya mseto, mikataba, na kukabiliana na hatari maalum kama ukame.","Gotanga amarwaire ase etugo negento kiengencho. Soma buna oragarei oboremi, obokoreri, na buna orekongie ase eguragura.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.845; promoted_from=EKEGUSIICORPUS_2093; qa_tool_somali=azure; qa_roundtrip_somali=0.674; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.379,"Maareynta khataraha xoolaha waxay u baahan tahay qorsheyn. Baro xeelado kala duwanaansho, heshiisyada, iyo la tacaalka khataraha gaarka ah sida abaarta.","Puonjruok kaka inyalo tiyo gi yore mopogore opogore, tiyo gi yore mopogore opogore, kod loyo pek moko kaka oro."
AGRI_448,Agriculture,Crop Production,"Many farmers rely on digital services, especially those delivered through platforms accessible via mobile phones, to access this information.","Wakulima wengi hutegemea huduma za dijiti, hasa zile zinazotolewa kupitia majukwaa yanayoweza kupatikana kupitia simu za mkononi, ili kupata habari hizi.","Abaremi abange mbesimegete ase obokoreri bwegechiditchitari, mono baria bakonyora obokoreri obo goetera enchera ya tekinorochia goetera chisimi chiabo, erio goikera amanga'na aya.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=nllb; qa_roundtrip=0.926; promoted_from=EKEGUSIICORPUS_2094; qa_tool_somali=nllb; qa_roundtrip_somali=0.876; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.442,"Beeraley badan ayaa adeegyada dhijitaalka ah ku tiirsan, gaar ahaan kuwa lagu bixiyo barnaamijyada lagu heli karo taleefanada gacanta, si ay u helaan macluumaadkan.","Jo-Puritan mang'eny tiyo gi yore mag digital, to moloyo, tiyo gi yore mag digital ma ginyalo tiyogo gi simo."
AGRI_449,Agriculture,Crop Production,"Mark your calendar for Devolution Conference, a major gathering for stakeholders in the aquaculture sector to network and learn.","Andika kalenda yako kwa ajili ya Kongamano la Devolution, ambalo ni mkusanyiko mkubwa kwa wadau katika sekta ya ukuzaji samaki ili wawasiliane na kujifunza.",Beka ekeriorokererio ase ekarenda yao igoro yomiosangerekano bwokota obokoreri ang'e. oyio orarete baria bonsi amo baria bakobwaterna ase ensemo yoboremi buna bareranie na gosoma.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=opus; qa_roundtrip=0.854; promoted_from=EKEGUSIICORPUS_2095; qa_tool_somali=nllb; qa_roundtrip_somali=0.853; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.585,"Xusuusnow jadwalkaaga shirka Devolution, oo ah kulan weyn oo ay kulamo ka qaataan daneeyayaasha ku jira waaxda aquaculture si ay u sameeyaan shabakad iyo wax u bartaan.","Ket kalenda mari mar chokruok mar Devolution Conference, ma en chokruok maduong' ma joma nie tij pidho pi e piny mangima timo mondo gibed gi winjruok maber gi ji kendo gipuonjre."
AGRI_450,Agriculture,Livestock,"Mark your calendars for the upcoming Agricultural Show, a key event for stakeholders in the livestock sector.","Weka alama kwenye kalenda zako kwa Maonyesho yajayo ya Kilimo, tukio muhimu kwa washikadau katika sekta ya mifugo.","Beka ekeriorokererio ase ekarenda yao igoro yyamorokererio yoboremi agocha, ayio are egekoro ekenene ase abowo bonsi babwateranete ase ensemo oboremi bwetugo.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.907; promoted_from=EKEGUSIICORPUS_2096; qa_tool_somali=azure; qa_roundtrip_somali=0.758; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.554,"Calaamadee jadwalkaaga bandhigga beeraha ee soo socda, oo ah dhacdo muhiim ah oo loogu talagalay daneeyayaasha qaybta xoolaha.","Ket chenro mar timo rapar mar Chieng' mar Tij Lemo mabiro, ma en gima duong' ahinya ne joma tiyo e tij rito dhok."
AGRI_451,Agriculture,Agribusiness & Market Access,"Market access and orientation are necessary for improved agricultural performance. Notably, farmers who are closer to well-functioning markets tend to ...","Upatikanaji wa soko na mwelekeo ni muhimu kwa uboreshaji wa utendaji wa kilimo. Hasa, wakulima ambao wako karibu na masoko yanayofanya kazi vizuri huwa ...","Goikera echiro  namorokererio igoro yayio nayengencho ase ogkinia obokoreri as oboremi . Buna yarorekanire, abaremi baria bare ang'e nechichiro chigenderete buya nigo bakoamba koba...",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.854; promoted_from=EKEGUSIICORPUS_2097; qa_tool_somali=azure; qa_roundtrip_somali=0.688; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.198,"Helitaanka suuqa iyo jihada ayaa lagama maarmaan u ah horumarinta waxqabadka beeraha. Si gaar ah, beeraleyda u dhow suuqyada si wanaagsan u shaqeynaya waxay u janjeeraan ...","Mondo omi tijno otimre maber, dwarore ni ji obed gi thuolo mar tiyo gi yore mag manyo pesa e yo maber."
AGRI_452,Agriculture,Crop Production,Market linkage and coordination. Connecting farmers with markets through digital platforms requires coordination between various stakeholders.,Uunganisho wa soko na uratibu. Kuunganisha wakulima na masoko kupitia majukwaa ya kidijitali kunahitaji uratibu kati ya wadau mbalimbali.,"Kobwatania chichiro amo na oboererania, kobwatania abaremi nechichiro, goetera omoroberio bwegechidichitari dnoganetie oboereria gati baria bakobwaterana ao ao. .",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.917; promoted_from=EKEGUSIICORPUS_2100; qa_tool_somali=azure; qa_roundtrip_somali=0.836; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.43,Isku xirka suuqyada iyo isku-duwidda. Isku xirka beeraleyda iyo suuqyada iyada oo loo marayo madalaha dijitaalka ah waxay u baahan tahay iskaashi u dhexeeya daneeyayaasha kala duwan.,Weko jopur bedo gi winjruok maber gi ohala kokalo kuom yore mag digital dwaro ni ji duto obed gi winjruok maber.
AGRI_453,Agriculture,Crop Production,"Maximize your returns from beans by understanding market demands, reducing post-harvest losses, and exploring value addition opportunities.","Ongeza mapato yako kutoka kwa maharagwe kwa kuelewa mahitaji ya soko, kupunguza hasara baada ya mavuno, na kuchunguza fursa za kuongeza thamani.","Kinia okonyora kwao korwa oboremi bweching'ende  ase okomanya boronge buna chiganeirie, gokeania ogosareka kwerigesa rieching'ende, agotema komanya buna oragese obuya bwaye nechiro ereo.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.884; promoted_from=EKEGUSIICORPUS_2101; qa_tool_somali=nllb; qa_roundtrip_somali=0.894; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.518,"Kordhi faa'iidooyinka aad ka hesho digirta adoo fahmaya baahida suuqa, yareynta khasaaraha goosashada kadib, iyo sahaminta fursadaha qiimaha lagu daro.","Meduru yudo nyak maber kuom chamo cham kuom ng'eyo dwaro mag ohala, kuom dwoko chien gik ma ne olal bang' keyo, kendo kuom nono thuolo ma ne inyalo bedogo mar medo nengo."
AGRI_454,Agriculture,Crop Production,"Maximize your returns from coffee by understanding market demands, reducing post-harvest losses, and exploring value addition opportunities.","Ongeza mapato yako kutoka kwa kahawa kwa kuelewa mahitaji ya soko, kupunguza hasara baada ya mavuno, na kuchunguza fursa za kuongeza thamani.","Kinia okonyora kwao korwa chikagwa ase okomanya echiro yaye, gokenia ogosareka kwerigesa riaya, na korogia buna oragese obuya bwaye.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.885; promoted_from=EKEGUSIICORPUS_2102; qa_tool_somali=nllb; qa_roundtrip_somali=0.776; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.453,"Kordhi dakhliga kaafada adigoo fahmaya baahida suuqa, yareynta khasaaraha ka dib goosashada, iyo sahaminta fursadaha qiimaha lagu daro.","Meduru yudo mor kuom loso chai kuom ng'eyo dwaro mag ohala, kuom dwoko chien gik ma ne olal bang' keyo, kendo kuom nono thuolo ma ne inyalo bedogo mar medo nengo."
AGRI_456,Agriculture,Crop Production,"mechanization, contract farming is the best ecosystem to adopt digital agriculture at the base of pyramid. Its no help when the farmer cannot sell their ...","Mitambo, kilimo cha mkataba ni mfumo bora wa ikolojia wa kupitisha kilimo cha dijiti chini ya piramidi. Hakuna msaada wakati mkulima hawezi kuuza ...","Oboremi gotumia ebiragita na tekinorochia, omoroberio omapema gati yabaremi na abagori noro omuya kegima koreta ogsira oboamate gati  yabaremi na amasingira buma oboroso bwogosira abataka nabanda amo. Igokonya tikoiyo ekero abaremi abake batanyare koonia...",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.898; promoted_from=EKEGUSIICORPUS_2104; qa_tool_somali=azure; qa_roundtrip_somali=0.818; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.265,"Makaanikada, beeralayda qandaraasyada waa nidaamka deegaanka ugu fiican ee lagu qaadanayo beeraha dijitaalka ah ee saldhigga Pyramid-ka. Ma caawinayso marka beeraleydu aysan iibin karin ...","Tiyo gi yore mag loso gik moko e yo mayot, kod timo tijno e yor singruok, e ma nyalo miyo ng'ato obed gi ngima maber moloyo e piny mangima."
AGRI_457,Agriculture,Livestock,"Ministry of Agriculture and Livestock Development Abstract: The Vision of the Kenya Climate Smart Agriculture Strategy (CSA) 2017 â€“ 2026 is: a climate resilient and low-carbon growth sustainable agriculture that ensures food security and contributes to national development goals. Its Mission is to facilitate agriculture that sustainably increases productivity, enhances resilience and minimizes greenhouse gas emissions. The overall objective of this strategy is to build resilience and minimize emissions from agricultural farming systems for enhanced food and nutritional security and improved livelihoods.","Wizara ya Kilimo na Maendeleo ya Wanyama muhtasari: Maono ya Mkakati wa Kilimo cha Akili wa Hali ya Hewa (CSA) 2017 - 2026 ni: kilimo kinachoweza kukabiliana na ukuaji wa chini ya kaboni kilimo kinachoendelea ambacho kinahakikisha usalama wa chakula na kuchangia malengo ya maendeleo ya kitaifa. Dhamira yake ni kuwezesha kilimo ambacho kinaongeza tija kwa endelevu, kinaongeza ujasiri na kupunguza uzalishaji wa gesi chafu. Lengo la jumla la mkakati huu ni kujenga ujasiri na kupunguza","Eminisitruri yoremi na okogendereria etugo Amangana Ameng'e: Ekerenga kiamotwegia gia'Kenya ase ensemo yoboremi aboikeranu na buna ayio araikerwe  (CSA) 2017 â€“ 2026 nigo: oboremi bokonyara korenereria ogoonchoreria kwerire, gokenia embeo eria egosaria rire na kogendera kwamia endagera ase okogenderera  sbuna omoroberio okoenekia omoigoto bwendagera gokonya emeroberio yeserikari ya magenderero. Engencho yaye  nokorora ng'a oboremi oboremi nerisa bigese ebitokiy, biangoyie ogwekomereria and gokeania embeo eria egosaria rire. Ekerenga ekene nkeria nkeria giokwoagacjha  oboremereria na gokeyia embeo eria egosaria rire kor ase oboremi botabwenereti erio kwangoyia omoigoto nendagera eria ebwenerete ase ekoagacha omobere na gokinia ebitoki.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=nllb; qa_roundtrip=0.442; promoted_from=EKEGUSIICORPUS_2107; qa_tool_somali=azure; qa_roundtrip_somali=0.577; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.62,"Wasaaradda Horumarinta Beeraha iyo Xoolaha Soo koobid: Aragtida Istaraatiijiyadda Beeraha Caqliga Leh ee Cimilada Kenya (CSA) 2017 â€"" 2026 waa: kobac cimilada oo adkeysi leh oo leh kaarboon hoose, beeraleynimo waara oo hubisaya ammaanka cuntada isla markaana ka qayb qaadata yoolalka horumarinta qaranka. Hadafkeedu waa in la fududeeyo beeraha si joogto ah u kordhiya wax-soo-saarka, kor u qaada adkeysiga iyo yareynta qiiqa gaaska dhirta lagu koriyo. Ujeeddada guud ee istiraatiijiyaddan waa in la dhiso adkaysi iyo in la yareeyo qiiqa ka yimaada nidaamyada beeraleyda beeraha si loo xoojiyo amniga cuntada iyo nafaqada iyo hagaajinta nolosha nolosha.","Ministry of Agriculture and Livestock Development Abstract: Vision of the Kenya Climate Smart Agriculture Strategy (CSA) 2017 â€ 2026 is: climate resilient and low-carbon growth sustainable agriculture that ensures food security and contributes to national development goals. Migawo mar Kenya en konyo tijno mondo omed miyo ji obed gi nyak, omed bedo gi teko mar timo gik moko kendo omed kelo gik mochido e piny."
AGRI_459,Agriculture,Sustainable Farming,Ministry urges farmers to adopt waterâ€‘harvesting irrigation techniques.,Wizara inawasihi wakulima kutumia mbinu za umwagiliaji wa maji.,Eminisitury yoboremi nigo egosorora abaremi kwegera gotacha amache â€‘ enchera yogotacha amache.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=nllb; qa_roundtrip=0.683; promoted_from=EKEGUSIICORPUS_2109; qa_tool_somali=nllb; qa_roundtrip_somali=0.824; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.563,Wasaaradda ayaa ku boorineysa beeraleyda inay qaataan farsamooyinka waraabka biyo-soo-saarka.,Ministri jiwo jopur mondo oti gi yore mag ywayo pi.
AGRI_461,Agriculture,Crop Production,Mobile phones top the list of digital technologies transforming agriculture. They boast the fastest adoption rates ever seen among technologies invented within ...,Simu za mkononi ni juu ya orodha ya teknolojia za digital kubadilisha kilimo. Wanajivunia viwango vya haraka zaidi vya kupitishwa vilivyowahi kuonekana kati ya teknolojia zilizoundwa ndani ya ...,Chisimi cha koboboko nigo chire igoro mono ase egechidichitari na tekinorochia ase okorenta oboonchoreria ase oboremi. Nigo bagwetogeria ogoonchoreria kwa bwango buna etanya koba rinde ase amatumisi a tekinorochia ebekireaiaga eng'e...,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=nllb; qa_roundtrip=0.938; promoted_from=EKEGUSIICORPUS_2111; qa_tool_somali=nllb; qa_roundtrip_somali=0.743; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.519,Taleefanada gacanta ayaa ah kuwa ugu sareeya liiska tikniyoolajiyadda dhijitaalka ah ee beddelaya beeraha. Waxay ku faanaan heerarka ugu dhaqsiyaha badan ee la arkay oo ka mid ah tikniyoolajiyadda lagu soo saaray ...,"Tuke mag simo ema nigi teko mar loso yore mag loso weche mag puodho, kendo gin e ma gikelo dongruok mapiyo moloyo e kind teknoloji ma ne olos e piny..."
