src_text,tgt_text,src_code,tgt_code,PSA_ID,Domain
"Kusitishwa kwa misaada ya kigeni na serikali ya Marekani, hasa kupitia USAid, kumesababisha usumbufu mkubwa katika sekta ya afya ya Kenya, hasa katika programu za VVU, malaria, na kifua kikuu ambazo hutegemea sana msaada wa wafadhili.","Gotenenia obokonyi gochia chinse chia isiko gw'Eserekali ya America mono goetera USAID kwaretire obotutukanu ase ensemo ya obochenu ase ense ya kenya,monomono ase emeroberio ya oborwaria Bwa Enyamoreo, Esese na Esosera,eyio egosemeria ase obokonyi obwo.",swh_Latn,,1365,Health
Kuongezeka kwa joto huongeza hatari ya kutokuwepo kwa malaria jijini Nairobi,"Ogokina Kwa riberera,gokomenta okonyarekana Kwa Esosera gotabao ase ensemo ya Nairobi",swh_Latn,,1367,Health
"Ripoti ya WHO inaonyesha kuwa kiwango cha vifo kutokana na malaria kinaongezeka hadi viwango vya kabla ya janga, kwa mujibu wa ripoti hiyo.","Eripoti koru ase WHO nigo ekoorokia buna amakweri korua ase Esosera amentekanire goetania ebirengo magega ya ogoateka . Ase nse pi abanto 597,000,mbasiretie amagima kobwatekana na Esosera omwaka oera.",swh_Latn,,1368,Health
"Shirika la Misheni ya Dawa na Ugavi Muhimu lasimamisha oda za dawa muhimu zinazofadhiliwa na USAID, hatua ambayo inaweza kuathiri usambazaji wa dawa za VVU na malaria","Ekeombe Kia Amariogo aria aganirie mono, gotenenia okobagwa Kwa amariogo ye eng'echo korua ase USAID, egetambokero keranyare koreta obokong'u ase okobagwa Kwa amariogo a Esosera na Enyamoreo.",swh_Latn,,1369,Health
"Mafuriko makubwa nchini Sudan Kusini yanaathiri takriban watu milioni 1.4, huku zaidi ya watu 379,000 wakimbizi, kulingana na taarifa mpya ya Umoja wa Mataifa iliyoonya kuhusu ongezeko la malaria.","Embura embe y'eora ase ense ya south Sudan yaretire obokong'u ase abanto 1.4million na goetania 379,000 baborirwe ase okomenya kobwatekana na okoraria gwa ekeombe Kia Obomo Bwa Chinse ekio kiabete kegokurera okomentekana ase Esosera.",swh_Latn,,1370,Health
"Wizara ya Afya imewahakikishia umma kwamba hakutakuwa na uhaba wa dawa muhimu, ikiwa ni pamoja na zile za malaria, VVU/UKIMWI na Kifua Kikuu kwa angalau mwaka mmoja ujao.",Ewizara ya Afya yabaenekeirie abakenya buna amariogo ye ng'echo takobora gose gokea amo na aya Enyamoreo na esese ase omoaka oyomo okobwatia.,swh_Latn,,1371,Health
Kenya kutoa mbu waliobadilishwa vinasaba ili kupambana na malaria,Kenya gosokia chiumbu chionchoire amanyinga/DNA chinyare korwania malaria,swh_Latn,,1372,Health
"Ili kupunguza visa vya VVU/UKIMWI, Kifua Kikuu na Malaria, na kuboresha mpango wa chanjo na chanjo nchini, nimependekeza Sh28.7 bilioni kwa ajili ya Mfuko wa Dunia na Sh4.6 bilioni kwa ajili ya chanjo na programu za chanjo.","Gokeiyia oborwaire bwa Enyamoreo, Esese na Esosera na kogendereria emeroberio ye'chisindani chia ogotanga amarwaire aya, ase okorora kwane ndatebe, sh28.7 billion ase ekegancha gi'Ense na sh4.6bilion ase emeroberio ya chisindani chia ogotanga amarwaire.",swh_Latn,,1373,Health
Mzigo wa Malaria kwa jinsia: Mafuriko ya hivi karibuni yaongeza hatari kwa wanawake na wasichana,Omosigo Bwa Esosera ase abakungu/abasacha: Embura enyinge nigo ekomenta okonyarekana Kwa obobe gokorekana ase abasubati na chinyaroka,swh_Latn,,1376,Health
"Wizara ya Afya pia ilisema kampeni ya usambazaji wa vyandarua kwa wingi ya 2023/2024 ilizinduliwa katika Kaunti ya Homa Bay mnamo Novemba 15, 2023, huku vyandarua 830,862 vikisambazwa, vikijumuisha asilimia 91 ya kaya zilizosajiliwa.","Ewizara ya obochenu nigo yateba ,omoroberio Bwa okoenana chineti ase obonge nigo ochagetwe ase ekaunti ya Homabay chitariki 15, November 2023, na chineti kobagwa goika 830,862, igo goikerania ekerengo Kia 91% ase chinyomba chiarigetwe.",swh_Latn,,1377,Health
Jamii huko Baringo zinapambana na malaria kwa kutumia suluhisho za kienyeji na vyandarua,Ebinyoro ime ya Baringo korwania oborwaire bwa Esosera ase ogotumia ching'encho chiabo amo na chineti.,swh_Latn,,1378,Health
"Vifo vya malaria vimeshuka hadi viwango vilivyoonekana kabla ya janga la Covid-19, WHO ilisema Jumatano, lakini ilitaka maendeleo ya haraka dhidi ya ugonjwa huo ulioua karibu watu 597,000 mwaka jana.","Ogosiri obogima goetera ase oborwaire bw'Esosera gwakeire goikera ekerengo kiarenge nyuma ya Ogoateka gwa COVID-19, WHO yatebete rituko ria tichi gatato, korende gekagania amagenderero abwango korwania endwari eye, yagerete abanto 597,000 gosiria amagima abo,omwaka oera.",swh_Latn,,1381,Health
"Kenya yasaini ruzuku sita za Mfuko wa Kimataifa zenye thamani ya Sh59.7 bilioni kusaidia uingiliaji kati wa VVU, Kifua Kikuu na malaria; ufadhili wa kuimarisha mifumo ya afya na jamii kwa miaka mitatu.","Kenya kobeka eseii obokonyi bwa chibilioni sh.59.7 korua ase ekegancha gi'ense'/Global Fund, echio chigokonya gosira emeroberio ya oborwaria Bwa Enyamoreo Esese na Esosera, ogoakana oko nigo kogokong'ia oborwaria naboigo chitini chiebisaku ase emiaka etato",swh_Latn,,1383,Health
"Kaunti katika sehemu ya kaskazini mwa Kenya zinarekodi kiwango kikubwa cha malaria, hali ambayo inawatia wasiwasi wanasayansi, hasa kutokana na uvamizi wa aina mpya ya mbu nchini.","Chikaunti ase ensemo ya Sugusu ya Kenya korikia okomentekana okonene ase Esosera, eng'ana yaretire ogoichana ase abaringoria, mono kobwatia ogotoka gwe'chiumbu chingeni ime y'ense.",swh_Latn,,1387,Health
Wizara ya Afya inapanga kufanya kampeni kubwa ya chanjo ya malaria baada ya WHO kuonya kuhusu ongezeko la magonjwa yanayoenezwa na mbu kutokana na ongezeko la joto duniani.,Ewizara ya Obochenu yarobeirie ekampeini enene ya esindani ya eriogo ria ogotanga Esosera nyuma ya WHO koraria okomentekana ase amarwaire aria akoambokerigwa na chiumbu kobuatia ogokina Kwa riberera ase Ense.,swh_Latn,,1388,Health
Mapambano dhidi ya malaria yanakabiliwa na tishio jipya kutoka kwa aina mpya za mbu hatari,Esegi ya okorwania Esosera gotwara esosobe enyia koru ase chiumbu chingeni echire chimbe mono.,swh_Latn,,1389,Health
"Wizara ya Afya inasema Kenya yapokea dozi 10,700 za chanjo ya Mpox ili kupunguza kuenea kwa ugonjwa huo; visa 67 vimethibitishwa tangu Julai 2024.","Kenya yanyorire chidosi 10,700 chiesindani ya ogotanga Mpox erinde gotanga okoambokeria .Ewizara y’Oborwaria nigo yateba koru omotienyi o gatano na kabere, abanto 67 banyorire oborwaire obo.",swh_Latn,,1391,Health
"Kenya yathibitisha kuongezeka kwa visa vya Mpox, ambapo sasa vimefikia 137 huku kaunti za Busia, Mombasa na Nakuru zikiongoza kwa kuwa na idadi kubwa zaidi ya maambukizi.","Kenya yaenekirie okomenteka ase okoambokera Kwa Mpox, na goikera bono, abarwaire nigo bare 137 ase chikaunti chia Busia,Mombasa na Nakuru chitang’aine ase okoambokera kwa igoro.",swh_Latn,,1392,Health
Kenya yathibitisha visa vitatu vipya vya Mpox huko Busia; Wizara ya Afya yaonya kuhusu hatari kubwa ya kuagiza virusi vya Marburg na Ebola kutoka nchi jirani za Tanzania na Sudan.,Kenya yaenekirie abanto batato gotwara oborwaire bwa MPOX ase ekaunti ya Busia. Ewizara ya Afya yakureire okonyarekana gw'okwambokeria ebirusi bya Marburg na Ebola korwa Chinse jirani chia Tanzania na Sudan.,swh_Latn,,1394,Health
"WHO yaongeza tahadhari ya Mpox, yasema virusi hivyo vinasalia kuwa dharura ya afya ya umma inayotia wasiwasi kimataifa, visa 37,000 vimerekodiwa na vifo 125 tangu 2024.","WHO yamentire gokurera igoro ya Mpox, yatebire ng’a ebinyinyi ebio nigo biatigaire koba omoaganano ase oborwaria ense engima, okoambokerigwa 37,000 kwarekotigwe na abanto bakure 125 koru 2024",swh_Latn,,1395,Health
"Wizara ya Afya imethibitisha visa vitatu vipya vya Mpox katika Kaunti ya Busia, na kufikisha jumla ya visa 42 tangu mlipuko wa virusi hivyo Julai 2024.","Ewizara ya Oborwaria yaenekirie abanto bande batato korwara MPOX ase ekaunti ya Busia, yaikirie enamba y'abarwaire goika 42 koru ogoateka Kwa Mpox,julai 2024",swh_Latn,,1396,Health
"Wizara ya Afya imethibitisha visa viwili vipya vya Mpox, na kufanya jumla ya maambukizi kufikia 33 tangu mlipuko huo uanze.","Ewizara y'Oborwaria yaenekirie abanto bande babere gotwara MPOX , yamentire esabu yonsi koba 33 koru ogoateka.",swh_Latn,,1397,Health
"Kila siku, tuko katika hatari ya kupata mlipuko mpya, ugonjwa, janga au virusi. Vipya ni pamoja na virusi vya Marburg, Mpox, Ebola, Zika na tukio baya tulilokabiliana nalo wakati wa janga la Covid-19.","Kera rituko, ntore ase obokong'u bwokonyora oborwaire obonyia,gose ogoateka Kwa oborwaire bonde bwensi . Chindwari chia ange iga ng'amo na Mpox, Ebola, Zika na obokong'u obobe twaetera engaki ya ogoateka Kwa COVID-19",swh_Latn,,1398,Health
"Visa vitano vipya vya Mpox vimethibitishwa katika kaunti 12, ikiwa ni pamoja na Nakuru na Mombasa, na kufanya jumla ya visa kufikia 28; Waziri wa Afya Deborah Barasa anaripoti kifo kimoja na wanane wakiwa chini ya uangalizi.","Abwarwaire bande batano koenekigwa koambokerigwa Mpox ase chikaunti 12,ase echio Nakuru na Mombasa kobao. Omoriki o botambe bw'Oborwaria CS Deborah Barasa otebire ase abwo,oyomo osiriri obogima bwaye na 8,mbagenderetete korwarigwa.",swh_Latn,,1399,Health
"Kenya yathibitisha visa viwili vipya vya Mpox katika kaunti za Kericho na Taita Taveta, na kuongeza jumla ya visa hivyo kufikia 33; Wizara ya Afya yahimiza shule kuimarisha hatua za usalama ili kupunguza kuenea kwa virusi hivyo.",Kenya yaenekirie abanto babere bande koambokerigwa Mpox ase chikaunti chia Kericho na Taita Taveta goikia enamba yonsi ase amo abarwaire 33.Ewizara y'Oborwaria yasabire chisukuru gokong'ia emeroberio y'ogotanga okoambokerigwa.,swh_Latn,,1400,Health
"Wizara ya Afya ya Kenya imewasihi raia kuzingatia kwa makini hatua za kinga za mpox huku idadi ya visa ikiendelea kuongezeka, huku watoto wakiwa katika hatari zaidi.","Ewizara y'Oborwaria yabasabire abakenya kobwatereria mono ebitambokero bia ogotanga okoambokera Kwa Mpox, kobwatia okomentekana Kwa abanto barwarete,na abana koba ase obokong'u mono bw'okwambokerigwa.",swh_Latn,,1401,Health
Unafanya nini ili kuweka kipaumbele afya ya akili? Kuzungumzia kuhusu hilo ni hatua nzuri ya kwanza.,Ninki orakore koa afya y'obongo ribaga rigiya? Gotwara chinkwana igoro yaye nase agiya yogochakera.,swh_Latn,,1405,Health
"Wizara ya afya imethibitisha kisa cha kwanza cha virusi vya corona nchini Kenya. Raia huyo wa Kenya anarudi kutoka Marekani hadi Nairobi kupitia London mnamo Machi 5. Alithibitishwa kuwa na virusi hivyo na maabara ya kitaifa ya mafua. Hata hivyo, mgonjwa huyo yuko imara.","Ewizara y'Oborwaria okwambokerigwa ogotang'ani kw'ebinyinyi bia Korona ime ya Kenya. Omokenya oyuo orenge koirana koru US goetera London aike Nairobi chitariki 5 Machi. Nigo atogete n'ebinyinyi magega y'okorengwa n'enyomba y'oborengi bw'ebinyinyi y'eserekari. Nonya nabo, omorwaire oyuo mbuya are.",swh_Latn,,1406,Health
Uvaaji wa lazima wa barakoa katika maeneo ya umma na wazi sasa umeondolewa,Richiko ri'okobeka chimaski ase abanto abange na isiko riarusigwe aroro.,swh_Latn,,1409,Health
"Afya yako ndiyo kipaumbele chetu! Hakuna mtu anayepaswa kukabiliana na TB peke yake. Pima mapema na upate matibabu BURE katika kituo cha afya cha umma kilicho karibu nawe. Kwa pamoja, tunaweza kukomesha TB nchini Kenya!",Afya yao ney'eng'encho ase tore. Onde taiyo oganeire korwani TB ere bweka. Rengwa mapema onyore okogwenigwa kwa bosa ase enyomba y'oborwaria ere ang'e naye. Ase obomo nabo tokonyara gokora TB ime ya Kenya.,swh_Latn,,1410,Health
"Kwa kutambua ubinadamu wa watu wenye magonjwa ya akili, tunaweza kukuza jamii yenye huruma na uelewa zaidi. Ikiwa wewe au mtu unayemjua anahitaji usaidizi wa kisaikolojia, tafadhali usisite kuwasiliana nasi kwa nambari yetu ya simu isiyolipishwa, 1199.","Ase okomanya obonyamwanabanto bw'abanto abare na amarwaire y'obongo, ntonyare gokinia eamate ebwate amabera na obomanyi obonge. Onye aye gose omonto omanyete naganetie obokonyi bw'ebirengererio, koranche tonyorwa gokwana naintwe goetera ase e'namba yaito y'esimi etari goakanerwa, 1199",swh_Latn,,1411,Health
"Jielimishe kuhusu masuala ya afya ya akili, ili uweze kuwa balozi wa mabadiliko, ukipinga unyanyapaa wa afya ya akili. Unyanyapaa na ubaguzi ni vikwazo vikubwa vya kupata huduma za afya ya akili. Chagua kuishi maisha yenye uwezo, pambana na unyanyapaa.","Esemie ase amang'ana ya oborwaria bw'obongo, erinde obe omoteneneri bw'oboonchoreria, okonengeta ase amang'ana ya oborwaria bw'obongo. Okonengeta ne eyemo ase ebikongo ebinene ase abanto korigia korwarigwa oborwaire bw'obongo. Chora komenya obogima Bwe chinguru ,rwania okonengeta.",swh_Latn,,1412,Health
Hakuna afya bila afya ya akili,Borwaria tiboiyo one oborwaria bw'obongo tiboiyo,swh_Latn,,1415,Health
"Vuta pumzi ndefu na upumzike. Sikiliza mwili wako. Ikiwa umechoka sana, jipe ​​muda wa kulala. Bila usingizi mzuri, afya yetu ya akili huharibika na umakini wetu hupungua. Wakati mwingine ulimwengu unaweza kusubiri.","Ng'usa omoeso omana gotoerera.Tegerera omobere oo.Onye kwarosire mono,twara chingaki chi’ogotimoka. Kero totarikonyora chitoro boikeranu, ebirengererio biato nigo bigochandeka. Ebirengererio biato nigo bikogenda inse. Chinsa chinde tiga ebinto binde biratimoka.",swh_Latn,,1416,Health
"Kushughulikia masuala ya afya ya akili kwa watu wenye ulemavu ni muhimu. Je, unamjua mtu ambaye atahitaji mtu wa kuzungumza naye? Tuma ujumbe mfupi wa usaidizi kwa 20767 ili kupata mshauri nasaha.","Goikerania amagania y’oborwaria ase abanto babwate ebirema nokw’engencho mono. Inee, nomanyete monto onde oganetie oyo agokwanera? Toma emesechi “support” gochia 20767 erio onyore omosemia.",swh_Latn,,1417,Health
Akili zenye afya huunda sehemu za kazi zenye afya. Tukuze mazingira yanayopa kipaumbele afya ya akili na kusaidia ustawi wa wafanyakazi.,"Ebirengererio bichenegete, ebigokonya korenta obuya ase ogokora egasi . Tiga torosie ase emeremo agaya tosire oborwaria bw'obongo na abakoria egasi bachenegete na baikeranete ase chinsemo chionsi.",swh_Latn,,1418,Health
"Wakati wa Kuchunguza Afya ya Akili! Wakati wa Kuchunguza Afya ya Akili! Afya yako ya akili ni muhimu kama vile afya yako ya kimwili. Chukua muda kujichunguza leo. 1. Unajisikiaje kihisia? 2. Je, unapata mapumziko ya kutosha? 3. Je, unakula vizuri? 4. Je, umekuwa ukifanya mazoezi hivi karibuni? 5. Je, unahitaji kuzungumza na mtu? Kumbuka, ni sawa kutafuta msaada ikiwa unahitaji. Ustawi wako wa akili ni muhimu!","Oborwaria bw’obongo bwao nigo bore obw’engencho buna oborwaria bwa kemobere. Ira chinaki bwe’ringorie rero. 1.Naki bweigwete enkoro? 2.2. Inee, nkonyora ore ogotimoka goisaine? 3.Inee, nkoragera ore buya? 4.Inee, kwabeire kogokora a masoesi bwango iga? 5.Inee, noganetie gokwana n’omonto? Inyora ng’a, mbuya korigia obokonyi ekero oboganetie. Obongo bwao oboikeranu n’egento kiengencho!",swh_Latn,,1419,Health
"Kutembea salama na kuendesha baiskeli huchangia maisha yenye afya njema kuzuia magonjwa yasiyoambukiza kama vile Saratani, kisukari na shinikizo la damu na kuboresha afya ya akili ya mtu.","Ogotara okuya na okorundia enyange nigo bigosiira obogima obuya, biatanga amarwaire atarikoambokera buna Cancer,Esukari na presha naboigo koreta oborwaria bw'obongo ase omonto .",swh_Latn,,1421,Health
"Uraibu wa pombe ni tatizo kubwa linalowaathiri Wakenya wengi, na kuenea kwa pombe haramu katika eneo la Mlima Kenya kunazidisha tatizo hili. Vituo vya afya vya eneo hilo vinahitaji kuwa na vifaa vya kutosha kushughulikia masuala ya afya ya akili, ambayo yanaweza kuwasukuma watu katika uraibu wa pombe.","Okonywa amarwa goetania, n’omochando omonene ase Abakenya abange, na amarwa amatari ase chinsemo chia Mt. Kenya nigo akomenta omochando oyo. Chinyagitari nchibwenerete gotwara ebinto bia obokonyi na koebanga gokonya emechando ya obirengererio ebio bikogera abanto gosoa ase okonywa amarwa goetania.",swh_Latn,,1422,Health
"Wanawake wanakabiliwa na changamoto za kipekee katika matibabu ya uraibu kama vile majeraha, afya ya akili, unyanyapaa na majukumu ya ulezi. Huduma inayozingatia jinsia si ya hiari, ni muhimu","Abasubati nigo bakonyora emechando ya bene ase oborwaria bw'oboswanya, buna ogochandeka ebirengererio, oborwaria bw'obongo, okonengetwa naboigo na egasi ya korenda abanto bande. Obokonyi botarigwancherera basacha gose abakungu tari ng'ana riogochora, neriengencho mono.",swh_Latn,,1423,Health
Shule zinaweza kuwa mahali salama pa elimu ya afya ya akili,Chisukuru Nabo chikonyara koba chieng'encho mono ase obosemia bw'oborwaria bw'obongo/ebirengererio.,swh_Latn,,1424,Health
Weka mipaka na uiongezee akili yako hisia chanya,"Ebekere chimbebe ,na gokinia obongo bwango ase amang'ana Amaya y'ogokinia.",swh_Latn,,1425,Health
"Mwezi huu wa Uhamasishaji wa Afya ya Akili ya Wanaume, hebu tuvunje ukimya. Mara nyingi jamii huwaambia wanaume ""kuwa imara,"" lakini nguvu halisi iko katika kutambua mapambano yako na kufikia lengo. 1. Kuzungumza si udhaifu - ni ujasiri. 2. Hisia zako ni halali. 3. Huna haja ya kukabiliana nayo peke yako. Iwe ni msongo wa mawazo, wasiwasi, mfadhaiko, au kuhisi tu kuzidiwa - afya yako ya akili ni muhimu. Zungumza na rafiki, mshauri, au kikundi cha usaidizi. Kuomba msaada ni ishara ya nguvu, si kushindwa. Wewe ni binadamu. Unastahili usaidizi. Hauko peke yako.","Ase Omotienyi oyo bwokoraria obosemia igoro ya oborwaria bw'obongo bwa Abasacha,Totige gokira,tokwane.Twanarire gotebia Abasacha babe abakong'u ,korende ogokong'a boronge nogoitaba emechando na korigia obokonyi. 1.Gosanga gose gokwana tari borosu, ne'chinguru 2.Nchera ende yonsi okoigwa ,mboronge. 3.Torwania emechando yao aye bweka. Oborwaria bw'obongo bwao nigo bore bw'engencho, neba n'ebirengererio, gose omoroso. Kwana n'omosani, omosemia, gose ekeombe ki'obokonyi. Koboria obokonyi nokworokia chinguru, tari okogwa.",swh_Latn,,1426,Health
"Ulijua? Ubora wa usingizi wako huathiri moja kwa moja afya yako ya akili! 1. Lenga kulala kwa saa 7-9 kila usiku. 2. Epuka vichocheo kama vile kafeini au dawa za kulevya kabla ya kulala - vinavyovuruga hisia zako za Zzz! Zipe kipaumbele pumziko lako, chaji akili yako, na uamke ukiwa umeburudika!","Nomanyete? Enchera okorara chitoro nigo chigokuna oborwaria bwebirengererio biago. 1.Renga korara ase chinsa7-9 kera obotuko. 2.Etange na amariogo amo na ebinyugwa buna ekahawa nyuma otarara, ebikogosareria chitoro Beka motwe ogotimoka kwago, chaji obongo bwango ,erio oboke gosasogete!",swh_Latn,,1427,Health
"Michezo na mazoezi hutoa mbinu mbalimbali za kuzuia matumizi ya dawa za kulevya wakati wa mapumziko ya shule. Hutoa muundo, huimarisha afya ya akili, hukuza miunganisho ya kijamii na huwasaidia wanafunzi kujenga tabia zenye afya zinazowalinda dhidi ya tabia hatarishi.","Chigosori na ebisaisi nigo bikonya ase chinchera ao ao,gotanga obokoreri bw’amariogo ya oborebi chingaki chi’erusa yechisukuru. Ebigokonya korenta omoroberio, gosira oborwaria bw’ebirengererio,korosia oboamate Obuya na gokonya abana be’chisukuru koagacha chingencho chindonge echio chikobatangakoru ase chitabi chimbe.",swh_Latn,,1429,Health
"Kama vile ziara yako ya kila mwaka ya daktari, akili yako pia inastahili kuchunguzwa","Buna ekero okogenda nyagitari kera omwaka korora omonyagitari, obongo bwao nabwo mboganeti korengwa.",swh_Latn,,1430,Health
"Kuhisi umekata tamaa? Kunywa pombe hakutakuinua - ni dawa ya kufadhaisha ambayo inaweza kufanya mambo kuwa mabaya zaidi. Chagua uponyaji halisi: zungumza na mshauri, jiunge na kikundi cha usaidizi, au wasiliana nasi kwa msaada.","Ochandegete ebirengererio? Konywa amarwa tikogokoa chinguru, neriogorigosaria amang'ana mono. Chora okogwena okoronge, Gamba na omosemia na kwebeka amo na ekeombe Kia ogokonyana, boigo Nabo ogokwana naintwe ase obokonyi",swh_Latn,,1431,Health
